work_id,n_source_rows,source_stage1,source_stage1_5,is_cross_package_duplicate,has_conflict,state,ida,mp_name,mp_name_normalized,constituency,work_category,work_description,completion_date,disbursed_amount,completion_term,completion_term_confidence,image_present,image,resolution_status,work_raw,work_desc_from_work_field,work_id_unresolved_reason,completion_term_evidence,source_package,source_file,source_row_number,source_record_id,unresolved_record_id
WS/MP18272/2024-2025/166038,2.0,True,True,True,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 3 (three) 10.5 mtr High Mast pole with 4 nos. 50 watt solar light at Orgonda Bhairab ground under Bhelaidiha GP of Jhargram district.,2026-08-05,883124.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2024-2025/166039,2.0,True,True,True,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 9 mtr High Mast pole with 4 nos. 50 watt solar light at 7 (seven) different place under Shimalpal GP and Belpahari GP of Jhargram district.,2026-08-05,2010567.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/143426,2.0,True,True,True,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of boundary wall of Murar Ashutosh High School (H.S.),2026-07-24,2942147.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/153287,1.0,True,False,False,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of ACR with office room and Toilet of Chhatinasole Primary School.,2026-08-04,2461876.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/153288,2.0,True,True,True,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,construction of boundary wall of Padima Narayan Chandra Prathamik Vidyalaya in Petbindhi G.P. under Gopiballavpur-II block.,2026-08-05,753562.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/165992,1.0,True,False,False,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of Boundary wall at Rajabasa Pry School under Manikpara circle of Jhargram District.,2026-07-24,1500000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222316,1.0,True,False,False,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Construction of Boundary wall of Lalgarh Ramkrishna Vidyalaya (H.S.).,2026-07-31,4398620.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222317,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Repairing of Kadra Ranakeshari Primary School.,2026-07-22,543742.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222319,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 36 (thirty six) nos. single arm 18 watt LED Based solar light at different place of Jirapara GP in Garhbeta-II Panchayat Samity of Paschim Medinipur district.,2026-07-23,1224972.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222320,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 9 mts. Electric high mast pole with 6 nos. 200 watt light at 4 (four) different place of Jirapara GP in Garhbeta-II Panchayat Samity of Paschim Medinipur district.,2026-07-23,1148896.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222321,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 20 (twenty) nos. single arm 18 watt LED Based solar light at different place of Lalgeria GP in Salboni Panchayat Samity of Paschim Medinipur district.,2026-07-23,680540.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222322,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 9 mts. Electric high mast pole with 6 nos. 200 watt light at 2 (two) different place of Lalgeria GP in Salboni Panchayat Samity of Paschim Medinipur district.,2026-07-23,574448.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222323,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 25 (twenty five) nos. single arm 18 watt LED Based solar light at different place of Debagram GP in Salboni Panchayat Samity of Paschim Medinipur district.,2026-07-23,850675.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222324,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 9 mts. Electric high mast pole with 6 nos. 200 watt light at 2 (two) different place of Debagram GP in Salboni Panchayat Samity of Paschim Medinipur district.,2026-07-23,574448.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222325,1.0,True,False,False,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 36 (thirty six) nos. single arm 18 watt LED Based solar light at different place of Belatikri GP in Lalgarh Panchayat Samity of Jhargram district.,2026-08-18,1224850.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/222326,1.0,True,False,False,False,West Bengal,Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 9 mts. Solar high mast pole with 4 nos. 50 watt light at 4 (four) different place of Belatikri GP in Lalgarh Panchayat Samity of Jhargram district.,2026-08-18,1148896.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/260999,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 71 (seventy one) nos. single arm 18 watt LED Based solar light at different place of Raskundu GP in Garhbeta-III Panchayat Samity of Paschim Medinipur district.,2026-07-23,2415917.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2025-2026/261000,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 9 mts. Electric high mast pole with 6 nos. 200 watt light at 2 (two) different place of Raskundu GP in Garhbeta-III Panchayat Samity of Paschim Medinipur district.,2026-07-23,574448.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18272/2026-2027/267755,1.0,True,False,False,False,West Bengal,Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA),KALIPADA SAREN,KALIPADA SAREN,JHARGRAM(ST),Normal/Others,Installation of 02 (two) nos 5hp Solar Pump for Irrigation at Rangametia under Garhbeta-2 Block in Gohaldanga GP of Paschim Medinipur district and Installation of 5hp Solar Pump for Irrigation at Pindrasuli in 7 No Benachapra GP under Garhbeta Block of Paschim Medinipur district.,2026-07-23,1440000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160299,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Construction of CC Road from Abdul ohab house to Jidu Sk at Dharampur under Gangaprasad GP Kaliachak-II Block Malda,2026-08-12,194238.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160300,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Installation of Highmust Solar Light at namopara gangaprasad kabarsthan under Gangaprasad GP,2026-08-14,295292.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160301,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of Highmust Solar Light infront of meherpur pry. School and Shib Mandir under Gangaprasad GP Plot- 402, JL -103 Mouza •",2026-08-12,295292.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160302,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of High must Solar Light infront of Mukles Mudikhana shop under Rajnagar GP plot- 5016,JL- 30, Mouza - Nayagram under Kaliachak",2026-08-18,148410.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160303,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of High must Solar Light infront of Gouri Shankar Ghosh house at Uttarmodel under Rajnagar GP plot - 3110, JL- 30,",2026-08-12,148500.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160304,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Installation of highmust Solar Light infront of Tulsiramtola Kali Mandir under Uttarpanchananandapur - II GP Plot,2026-08-12,288315.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160305,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Installation of highmust Solar Light infront munsitola eidgah,2026-08-10,287816.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160306,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Installation of highmust Solar Light chto mahadi pur under mathabari gp,2026-08-18,295380.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160307,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of Highmust Solar Light at Honsabad Diyara kabarsthan under Uttar Lakshmipur GP Plot - 58,JL - 128, Mouza - Purba Honsabad, under",2026-08-12,286671.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160308,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of High must Solar Light at Khanpur Kabarsthan under Uttar Lakhmipur GP, Plot- 169/292, JL - 88, Mouza - Uttar Lakshipur under",2026-08-14,295350.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160309,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of Highmust Solar Light at Chandpur Ujalhajitola kabarsthan under Uttar lakshmipur GP, Plot - 169/176, JL - 93, Mouza - Uttar lakshmipur Under Kaliachak - II Block Maida",2026-08-13,295350.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160310,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Construction of CC Road from Tajamul Sk. House to Amjad Sk. Under Uttar Panchanandapur-I GP under Kaliachak - II Block Maida.,2026-08-12,486330.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160311,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Construction of covered Drain from ZP culvert to Ataur Sk. Land at Santirmtola Bonkul under Uttar Panchanandapur - I GP under Kaliachak - II Block Maida,2026-08-12,1463573.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160313,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of High must Solar Light at DSKB kabrasthan under Bangitola GP plot Sadipur, under kaliachak II Block Maida",2026-08-12,294200.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160314,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of High must Solar Light at Bangitola Field Colony roadside under Bangitola GP plot Mouza -Jotananta, Under Kaliachak II Block Maida",2026-08-12,295439.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160315,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of High must Solar Light at Jalimtola Eidgah under Hamidpur GP plot Mouza - Hamidpur, under Kaliachak - II Block",2026-08-13,289557.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160316,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Construction of CC Road from PWD road to Saidul Sk. House under Gangaprasad GP under Kaliachak - II Block Maida,2026-08-12,276462.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160317,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Installation of Highmust Solar Light at Mannutola Trimohini infront of Mannutola Jamma Masjid under Rathbari GP Plot Mouza Jotgopalkagmari under Kaliachak-II Block,2026-08-12,294469.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/160318,2.0,True,True,True,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,Installation of Highmust Solar Light at Lakshmipur Kabrasthan at Uttar Mohonpur under Rathbari GP plot Mouza Uttar Mohonpur under Kaliachak II Block,2026-08-12,295204.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/174696,1.0,True,False,False,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"ConstructionofCCRoadfromBenuSkhouseto TanuSkHouseatUsmanhajipara,Jainpur,Kumbhira gp, kaliachak-iii block malda",2026-03-18,249432.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/174705,1.0,True,False,False,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of Solar light 3 Nos at Mollatola Kabarstan, New 17 Mile Kabarstan, Guljartola Kabarstan at Birnagar-1 GP, Kaliachak-III Block, Malda.",2026-08-21,298922.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/174706,1.0,True,False,False,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of Solar light 4 Nos at Johortola kabarsthan, jhunjhuni kabarsthan jaladitola old nh chowmatha infront of arsad sk house at lakshmi purgp, kalichak-iii block , malda",2026-08-21,397967.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/174709,1.0,True,False,False,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of Solar light4 Nos aSahabanchak paschimpara kbarsthan, golabari, purbapara kabarsthan ,borbaddha new kabar sthan , new sikasthi kabarsthan , sahabancchak g.p kaliachak-iii block ,malda",2026-08-17,397967.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/174712,1.0,True,False,False,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"Installation of Solar light 4 Nos in front of RustumSkHousein front hotatparaMasjid,infrontofSidam house House Parlalpur more, Par Baldyanathpur Murshed Ali biswas Kabarstan at Pardeonapur Sovapur GP, Kaliachak-III Block, Malda.",2026-08-21,397967.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18273/2025-2026/174714,1.0,True,False,False,False,West Bengal,Malda(DISTRICT MAGISTRATE MALDA_IDA),ISHA KHAN CHOUDHURY,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,Normal/Others,"installtion og solarlight 3 nos in front of sukhnagar jame masjidin front of fatehpur jumma masjid in front ghontola jumma masjid at akanda baria sahabajpur g.p kalichak-iii block ,malda",2026-08-21,298922.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184940,1.0,True,False,False,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Drainage line,2026-05-15,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184941,1.0,True,False,False,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Drainage line,2026-05-14,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184942,2.0,True,True,True,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Nala,2025-10-28,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184943,2.0,True,True,True,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Paver block,2025-10-10,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184944,2.0,True,True,True,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Paver block,2025-10-15,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184945,2.0,True,True,True,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Paver block,2025-10-27,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184946,2.0,True,True,True,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of C.C.Road,2025-10-15,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184947,2.0,True,True,True,False,Gujarat,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of C.C.Road,2025-10-27,100000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184949,2.0,True,True,True,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Samaj Ghar,2025-08-20,490997.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184952,1.0,True,False,False,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Bore motor,2025-11-26,125000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184953,1.0,True,False,False,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Bore motor,2026-02-07,,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184955,1.0,True,False,False,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Samaj Ghar,2026-02-04,500000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184957,1.0,True,False,False,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Sanrakshan Diwal,2026-02-04,200000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184958,1.0,True,False,False,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Sanrakshan Diwal,2026-02-23,200000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184961,2.0,True,True,True,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of C.C.Road,2025-11-04,200000.0,Unknown,UNKNOWN,True,Images,resolved,,,,,,,,,
WS/MP18276/2025-2026/184966,2.0,True,True,True,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Kozve,2025-09-10,200000.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP18276/2025-2026/184969,2.0,True,True,True,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Paver block,2025-10-14,200000.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP18276/2025-2026/184971,1.0,True,False,False,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Paver block,2025-12-17,182029.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP18276/2025-2026/184972,1.0,True,False,False,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Bore motor,2025-12-18,100000.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
WS/MP18276/2025-2026/184975,2.0,True,True,True,False,Gujarat,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),JASHUBHAI BHILUBHAI RATHVA,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR(ST),Normal/Others,Work of Shed,2025-10-14,300000.0,Unknown,UNKNOWN,False,,resolved,,,,,,,,,
